,ci_has_zero,ci_above_zero,ci_below_zero,perm_pvalue,difference,perm_pvalue_signif,bca_low,bca_high,measurement,fold_number
0,True,False,False,0.3544,-1.0558006081378721,False,-3.845133183850738,1.5254663598815554,random_value,1
0,True,False,False,0.0404,-1.5902509179359399,True,-3.162469370031438,0.20627751754556556,random_value,2
0,True,False,False,0.1614,-1.396469289978583,False,-3.2405894904340613,0.8883062922008804,random_value,3
0,True,False,False,0.8746,0.15873404337290964,False,-2.4587989401525974,1.8527191893052404,random_value,4
0,True,False,False,0.0692,-1.6449328497118643,False,-3.70822585772763,0.27163901167918425,random_value,5
0,True,False,False,0.815,-0.2859248064576434,False,-2.5427023631630945,2.1125449313319677,random_value,6
0,True,False,False,0.1724,-1.0707804615600551,False,-2.5745565301659568,0.9842345455309243,random_value,7
0,True,False,False,0.2058,-1.0100274975582977,False,-3.136978541549013,1.1809044468662862,random_value,8
0,True,False,False,0.8132,-0.148946799803241,False,-2.246347547047016,2.1951271766034637,random_value,9
0,True,False,False,0.1658,-1.3864525736625097,False,-3.406328683483178,0.5075523955153756,random_value,10
0,True,False,False,0.8422,0.21928280615583162,False,-1.7851566270921566,2.1940881953632356,random_value,11
0,True,False,False,0.5046,0.5542682550370657,False,-1.7596592182711603,2.05773807486743,random_value,12
0,True,False,False,0.2472,-1.4286571995502158,False,-3.619183581223247,1.0113314485803997,random_value,13
0,True,False,False,0.2528,-1.683698033361793,False,-4.353368180678707,0.6117815358412138,random_value,14
0,True,False,False,0.3046,1.0209644159380318,False,-0.8364922548210671,3.0905767966798336,random_value,15
0,True,False,False,0.654,-0.591040013890165,False,-2.991333664113508,1.5143121945529572,random_value,16
0,True,False,False,0.2068,-1.3239743591521957,False,-3.671184082831445,0.6969352970178377,random_value,17
0,False,False,True,0.0264,-2.050744609333371,True,-4.159590557851523,-0.3010231121191609,random_value,18
0,True,False,False,0.7704,0.3438437780745147,False,-2.33724944170001,2.0561407214933,random_value,19
0,False,False,True,0.0252,-1.8905962123419755,True,-3.2703096141616577,-0.43169133961095696,random_value,20
0,False,False,True,0.022,-1.9261436913516974,True,-3.805113349050046,-0.5711458160842753,random_value,21
0,True,False,False,0.695,0.3163535395629822,False,-2.6992208272244866,2.6044150468795237,random_value,22
0,True,False,False,0.935,0.12608820422535416,False,-2.049485318141251,2.2876661895693005,random_value,23
0,False,False,True,0.0018,-2.2229661324955217,True,-4.299392952625702,-0.6021952826830983,random_value,24
0,False,False,True,0.0116,-3.467914639951786,True,-5.188143518088751,-1.1822675942889376,random_value,25
0,True,False,False,0.4138,-1.2953987928285073,False,-3.046710436308679,1.6146072523296908,random_value,26
0,True,False,False,0.0994,-1.6394305623687089,False,-3.5021555808484592,1.1879138381785097,random_value,27
0,True,False,False,0.1472,-1.7182288256421927,False,-3.963728458255545,0.7897673340043596,random_value,28
0,True,False,False,0.13,-1.657916829418415,False,-3.942668434233994,0.33961393049636257,random_value,29
0,True,False,False,0.4012,-0.7868902142833107,False,-2.4451991341794894,0.9588853883482074,random_value,30
0,True,False,False,0.3482,-0.7937032687890238,False,-2.2803331708457293,1.3150224997494853,random_value,31
0,True,False,False,0.7718,-0.138210853646612,False,-2.547880497324151,3.0119543378302964,random_value,32
0,True,False,False,0.0922,-1.3633223911400734,False,-2.6252698031570496,0.023660626339498947,random_value,33
0,True,False,False,0.1444,-1.8821853921162237,False,-4.00744157868645,0.6966683851917352,random_value,34
0,True,False,False,0.9126,0.0795816206763007,False,-2.7257311159000253,2.373863808660772,random_value,35
0,True,False,False,0.2326,-1.0913408446928266,False,-3.203152536232537,0.7590434662056609,random_value,36
0,True,False,False,0.6308,-0.5820615713514385,False,-2.485876598280612,1.41554934348882,random_value,37
0,True,False,False,0.8012,-0.5696426437308908,False,-2.970717167323375,1.3267806291520046,random_value,38
0,False,False,True,0.1078,-1.7136352900457794,False,-3.765418970711888,-0.09087973878725109,random_value,39
0,True,False,False,0.2372,-0.9514434675787342,False,-3.8440820945802976,1.07616090336316,random_value,40
0,True,False,False,0.1332,-1.5606337702513073,False,-3.2107396264094348,0.649678916126895,random_value,41
0,True,False,False,0.6876,0.3487192961652994,False,-2.1190960191441377,2.6127491939432694,random_value,42
0,True,False,False,0.3282,-1.131960605759076,False,-3.290778515273555,1.3272299468080462,random_value,43
